Coordenada_UTM_X_ED50,Coordenada_UTM_Y_ED50,Longitud_WGS84,Latitud_WGS84
426789.005,4582142.136,2.12324801,41.38562934
426789.005,4582142.136,2.12324801,41.38562934
431047.219,4580373.323,2.17437377,41.3700746
431047.219,4580373.323,2.17437377,41.3700746
430599.118,4583712.762,2.16863341,41.40011338
430599.118,4583712.762,2.16863341,41.40011338
427778.375,4580894.696,2.13522864,41.37448359
427778.375,4580894.696,2.13522864,41.37448359
427778.375,4580894.696,2.13522864,41.37448359
427778.375,4580894.696,2.13522864,41.37448359
427778.375,4580894.696,2.13522864,41.37448359
427778.375,4580894.696,2.13522864,41.37448359
427778.375,4580894.696,2.13522864,41.37448359
427778.375,4580894.696,2.13522864,41.37448359
427778.375,4580894.696,2.13522864,41.37448359
427778.375,4580894.696,2.13522864,41.37448359
431363.279,4583313.928,2.1778194,41.39658684
431363.279,4583313.928,2.1778194,41.39658684
431363.279,4583313.928,2.1778194,41.39658684
429779.071,4579998.646,2.15925487,41.36659029
426473.825,4583639.125,2.11929695,41.39908331
426473.825,4583639.125,2.11929695,41.39908331
428458.713,4579056.191,2.14358045,41.35798558
428458.713,4579056.191,2.14358045,41.35798558
431878.391,4584774.925,2.18381623,41.40978943
431878.391,4584774.925,2.18381623,41.40978943
429144.628,4583098.777,2.15130706,41.39445651
429144.628,4583098.777,2.15130706,41.39445651
428715.179,4586425.359,2.14577846,41.42437977
428715.179,4586425.359,2.14577846,41.42437977
432649.146,4584879.452,2.19302561,41.41079588
432649.146,4584879.452,2.19302561,41.41079588
427602.848,4580760.668,2.13314589,41.37326066
430345.563,4582527.493,2.16573685,41.38941611
430345.563,4582527.493,2.16573685,41.38941611
433603.702,4587882.386,2.20411583,41.43792192
433603.702,4587882.386,2.20411583,41.43792192
428915.662,4578173.613,2.14914626,41.35007695
428915.662,4578173.613,2.14914626,41.35007695
428915.662,4578173.613,2.14914626,41.35007695
431607.292,4581503.156,2.18094263,41.38029852
431607.292,4581503.156,2.18094263,41.38029852
426384.769,4582244.894,2.11840127,41.38651793
426384.769,4582244.894,2.11840127,41.38651793
430778.755,4580173.065,2.17118681,41.36824787
430778.755,4580173.065,2.17118681,41.36824787
426040.835,4583878.428,2.11408852,41.40119888
426040.835,4583878.428,2.11408852,41.40119888
426040.835,4583878.428,2.11408852,41.40119888
428373.45,4586366.573,2.14169625,41.42381989
428373.45,4586366.573,2.14169625,41.42381989
427612.043,4580292.127,2.1333118,41.36904152
427612.043,4580292.127,2.1333118,41.36904152
430059.433,4585109.898,2.16201627,41.41265012
430059.433,4585109.898,2.16201627,41.41265012
430507.18,4587637.63,2.16708249,41.43545533
430507.18,4587637.63,2.16708249,41.43545533
428548.422,4581601.898,2.14435268,41.38092189
428548.422,4581601.898,2.14435268,41.38092189
428548.422,4581601.898,2.14435268,41.38092189
428548.422,4581601.898,2.14435268,41.38092189
428548.422,4581601.898,2.14435268,41.38092189
428548.422,4581601.898,2.14435268,41.38092189
428548.422,4581601.898,2.14435268,41.38092189
433251.593,4588223.373,2.1998638,41.44096387
433251.593,4588223.373,2.1998638,41.44096387
433251.593,4588223.373,2.1998638,41.44096387
428590.931,4584314.03,2.14454105,41.40535283
429263.553,4582400.414,2.1528111,41.38817707
429263.553,4582400.414,2.1528111,41.38817707
431266.996,4583221.108,2.17667828,41.39574261
431266.996,4583221.108,2.17667828,41.39574261
429128.42,4580567.282,2.15140946,41.37165477
429128.42,4580567.282,2.15140946,41.37165477
431089.062,4584377.386,2.17441831,41.40614161
431089.062,4584377.386,2.17441831,41.40614161
431089.062,4584377.386,2.17441831,41.40614161
431360.133,4587054.304,2.17735716,41.43027493
431360.133,4587054.304,2.17735716,41.43027493
429735.285,4582301.519,2.15846428,41.38732773
429735.285,4582301.519,2.15846428,41.38732773
429735.285,4582301.519,2.15846428,41.38732773
429735.285,4582301.519,2.15846428,41.38732773
429735.285,4582301.519,2.15846428,41.38732773
429735.285,4582301.519,2.15846428,41.38732773
429735.285,4582301.519,2.15846428,41.38732773
428120.388,4579517.337,2.13948145,41.36210883
430134.592,4583421.81,2.16311045,41.39745262
430134.592,4583421.81,2.16311045,41.39745262
433465.207,4586330.484,2.20262912,41.42393293
433465.207,4586330.484,2.20262912,41.42393293
431642.397,4586873.456,2.18075557,41.42867017
431642.397,4586873.456,2.18075557,41.42867017
433785.961,4583961.233,2.20672681,41.40262021
433785.961,4583961.233,2.20672681,41.40262021
428893.248,4583813.327,2.14821642,41.40087
428893.248,4583813.327,2.14821642,41.40087
430960.079,4582786.404,2.17305683,41.39180106
430960.079,4582786.404,2.17305683,41.39180106
430960.079,4582786.404,2.17305683,41.39180106
430804.072,4580633.242,2.17143696,41.37239474
430804.072,4580633.242,2.17143696,41.37239474
430498.665,4583050.268,2.16750791,41.39413783
430498.665,4583050.268,2.16750791,41.39413783
430498.665,4583050.268,2.16750791,41.39413783
427645.02,4581636.846,2.13354547,41.38115587
427645.02,4581636.846,2.13354547,41.38115587
427645.02,4581636.846,2.13354547,41.38115587
427645.02,4581636.846,2.13354547,41.38115587
431645.925,4581570.377,2.18139703,41.38090725
431645.925,4581570.377,2.18139703,41.38090725
429379.119,4583230.27,2.15409639,41.39566146
429379.119,4583230.27,2.15409639,41.39566146
430497.969,4582431.356,2.16757064,41.38856343
430497.969,4582431.356,2.16757064,41.38856343
430497.969,4582431.356,2.16757064,41.38856343
430497.969,4582431.356,2.16757064,41.38856343
429990.648,4587732.374,2.16088952,41.43626376
429990.648,4587732.374,2.16088952,41.43626376
430934.783,4582858.79,2.17274603,41.39245084
430934.783,4582858.79,2.17274603,41.39245084
430934.783,4582858.79,2.17274603,41.39245084
430934.783,4582858.79,2.17274603,41.39245084
429045.136,4580981.92,2.15036512,41.37538193
430648.918,4582147.035,2.1694085,41.38601567
432134.809,4584834.857,2.18687719,41.41035093
432134.809,4584834.857,2.18687719,41.41035093
427897.435,4586372.259,2.13599956,41.4238285
427897.435,4586372.259,2.13599956,41.4238285
428788.57,4584698.123,2.14686012,41.40882976
428788.57,4584698.123,2.14686012,41.40882976
428788.57,4584698.123,2.14686012,41.40882976
428788.57,4584698.123,2.14686012,41.40882976
428788.57,4584698.123,2.14686012,41.40882976
428788.57,4584698.123,2.14686012,41.40882976
431934.162,4584454.656,2.18451949,41.4069096
431934.162,4584454.656,2.18451949,41.4069096
431934.162,4584454.656,2.18451949,41.4069096
431320.585,4583309.034,2.17730928,41.39653911
431320.585,4583309.034,2.17730928,41.39653911
427883.283,4581552.293,2.13640474,41.38041574
429073.97,4583103.048,2.15046144,41.39448875
429073.97,4583103.048,2.15046144,41.39448875
432122.129,4588651.192,2.18629677,41.44472234
432122.129,4588651.192,2.18629677,41.44472234
432122.129,4588651.192,2.18629677,41.44472234
429323.369,4584080.45,2.15333027,41.40331383
428263.399,4582659.045,2.14081908,41.39041784
430316.254,4580904.024,2.16557312,41.37479148
430316.254,4580904.024,2.16557312,41.37479148
430240.093,4580456.934,2.16471392,41.37075807
430240.093,4580456.934,2.16471392,41.37075807
430216.189,4581236.02,2.16433838,41.37777299
430216.189,4581236.02,2.16433838,41.37777299
430216.189,4581236.02,2.16433838,41.37777299
430216.189,4581236.02,2.16433838,41.37777299
430216.189,4581236.02,2.16433838,41.37777299
430216.189,4581236.02,2.16433838,41.37777299
430216.189,4581236.02,2.16433838,41.37777299
430216.189,4581236.02,2.16433838,41.37777299
430216.189,4581236.02,2.16433838,41.37777299
430216.189,4581236.02,2.16433838,41.37777299
430216.189,4581236.02,2.16433838,41.37777299
430216.189,4581236.02,2.16433838,41.37777299
430216.189,4581236.02,2.16433838,41.37777299
432872.971,4584263.49,2.19577177,41.40526681
432872.971,4584263.49,2.19577177,41.40526681
432792.635,4585292.446,2.19469638,41.41452761
432792.635,4585292.446,2.19469638,41.41452761
428182.574,4583783.664,2.13971897,41.40053964
428182.574,4583783.664,2.13971897,41.40053964
430456.328,4582637.209,2.16704897,41.39041388
430456.328,4582637.209,2.16704897,41.39041388
428458.713,4579056.191,2.14358045,41.35798558
428458.713,4579056.191,2.14358045,41.35798558
428458.713,4579056.191,2.14358045,41.35798558
431150.867,4582574.298,2.17536283,41.38990704
431150.867,4582574.298,2.17536283,41.38990704
431098.193,4587075.962,2.17421997,41.43044755
428098.172,4580082.756,2.13914879,41.36719938
428098.172,4580082.756,2.13914879,41.36719938
428098.172,4580082.756,2.13914879,41.36719938
428696.684,4582788.667,2.14598588,41.39162385
428696.684,4582788.667,2.14598588,41.39162385
428346.721,4585985.664,2.14142156,41.42038682
433751.852,4586035.974,2.20609147,41.42130406
433751.852,4586035.974,2.20609147,41.42130406
431137.733,4587060.169,2.17469496,41.4303087
431137.733,4587060.169,2.17469496,41.4303087
429622.473,4583282.142,2.1570011,41.39615
429622.473,4583282.142,2.1570011,41.39615
432139.356,4585186.754,2.18689209,41.41352075
432139.356,4585186.754,2.18689209,41.41352075
432725.658,4587015.781,2.19370321,41.43004356
432725.658,4587015.781,2.19370321,41.43004356
431273.075,4584744.549,2.17657793,41.40946429
431273.075,4584744.549,2.17657793,41.40946429
431273.075,4584744.549,2.17657793,41.40946429
430089.532,4581389.562,2.16280614,41.3791449
430089.532,4581389.562,2.16280614,41.3791449
429834.07,4581818.313,2.15970168,41.38298427
429834.07,4581818.313,2.15970168,41.38298427
432758.379,4581836.017,2.19467063,41.3833936
432758.379,4581836.017,2.19467063,41.3833936
425654.152,4584032.884,2.10944411,41.40255431
432131.07,4584631.661,2.18685526,41.40852049
432131.07,4584631.661,2.18685526,41.40852049
431592.733,4586015.637,2.18025835,41.42093985
431592.733,4586015.637,2.18025835,41.42093985
428769.74,4581177.116,2.1470492,41.37711565
428769.74,4581177.116,2.1470492,41.37711565
425287.908,4582173.825,2.10529257,41.38577666
425287.908,4582173.825,2.10529257,41.38577666
433499.338,4588462.36,2.20280283,41.44313693
433499.338,4588462.36,2.20280283,41.44313693
432400.822,4588896.104,2.1896053,41.44695171
432400.822,4588896.104,2.1896053,41.44695171
433438.33,4585233.448,2.20242831,41.41405
433438.33,4585233.448,2.20242831,41.41405
429683.96,4586953.14,2.15730967,41.4292187
429683.96,4586953.14,2.15730967,41.4292187
431224.256,4586673.949,2.17577437,41.42683757
431224.256,4586673.949,2.17577437,41.42683757
433946.041,4587914.381,2.20820973,41.43823833
433946.041,4587914.381,2.20820973,41.43823833
433946.041,4587914.381,2.20820973,41.43823833
433946.041,4587914.381,2.20820973,41.43823833
433946.041,4587914.381,2.20820973,41.43823833
427510.857,4584118.385,2.13164396,41.40349402
427510.857,4584118.385,2.13164396,41.40349402
432296.478,4589101.926,2.18833317,41.44879667
432296.478,4589101.926,2.18833317,41.44879667
427729.24,4579935.033,2.13475559,41.36583583
427729.24,4579935.033,2.13475559,41.36583583
432439.748,4585901.69,2.19040618,41.41998528
432439.748,4585901.69,2.19040618,41.41998528
426097.089,4583334.484,2.11482785,41.396305
426097.089,4583334.484,2.11482785,41.396305
426097.089,4583334.484,2.11482785,41.396305
427165.625,4583433.158,2.12759667,41.39729125
427165.625,4583433.158,2.12759667,41.39729125
433942.826,4585841.274,2.20839791,41.41956618
433942.826,4585841.274,2.20839791,41.41956618
433942.826,4585841.274,2.20839791,41.41956618
430886.255,4582847.071,2.17216695,41.39234112
430886.255,4582847.071,2.17216695,41.39234112
430886.255,4582847.071,2.17216695,41.39234112
433752.23,4588498.691,2.20582592,41.44348507
433752.23,4588498.691,2.20582592,41.44348507
430291.635,4588098.338,2.16444961,41.43958605
430291.635,4588098.338,2.16444961,41.43958605
434338.626,4584291.822,2.2133021,41.40564311
434338.626,4584291.822,2.2133021,41.40564311
431275.837,4583019.166,2.17680695,41.39392453
431275.837,4583019.166,2.17680695,41.39392453
433467.95,4585370.594,2.20276761,41.41528769
433467.95,4585370.594,2.20276761,41.41528769
429688.642,4584955.161,2.15759811,41.41122408
429688.642,4584955.161,2.15759811,41.41122408
432985.66,4583007.181,2.19725899,41.39396097
432985.66,4583007.181,2.19725899,41.39396097
428307.922,4578872.897,2.14179956,41.35632129
428307.922,4578872.897,2.14179956,41.35632129
431186.318,4584307.232,2.17558976,41.40551809
431186.318,4584307.232,2.17558976,41.40551809
431186.318,4584307.232,2.17558976,41.40551809
429688.059,4588027.927,2.15723361,41.43889924
429688.059,4588027.927,2.15723361,41.43889924
432170.004,4588894.116,2.18684253,41.44691432
432170.004,4588894.116,2.18684253,41.44691432
429430.093,4583191.251,2.15471064,41.39531451
429430.093,4583191.251,2.15471064,41.39531451
429580.92,4581863.548,2.1566691,41.38336956
428100.997,4582507.88,2.13889473,41.38904185
428100.997,4582507.88,2.13889473,41.38904185
429121.812,4587869.525,2.15047488,41.43742277
429121.812,4587869.525,2.15047488,41.43742277
431996.668,4586786.769,2.18500492,41.4279195
431996.668,4586786.769,2.18500492,41.4279195
430903.241,4584387.737,2.17219417,41.40621888
430903.241,4584387.737,2.17219417,41.40621888
429586.389,4583215.617,2.15657724,41.39554767
429586.389,4583215.617,2.15657724,41.39554767
432432.332,4584176.432,2.19051022,41.40444576
432432.332,4584176.432,2.19051022,41.40444576
430410.296,4583715.96,2.16637439,41.40012586
430410.296,4583715.96,2.16637439,41.40012586
427174.444,4582544.762,2.12780905,41.38929063
427174.444,4582544.762,2.12780905,41.38929063
432699.037,4585390.067,2.19356566,41.41539902
432699.037,4585390.067,2.19356566,41.41539902
428843.007,4580971.691,2.14794942,41.37527194
428843.007,4580971.691,2.14794942,41.37527194
428843.007,4580971.691,2.14794942,41.37527194
428608.619,4577923.343,2.14550577,41.34779567
428608.619,4577923.343,2.14550577,41.34779567
427144.288,4583024.021,2.12739071,41.39360439
429649.258,4582966.26,2.1573582,41.3933073
429649.258,4582966.26,2.1573582,41.3933073
427822.637,4578393.166,2.13605572,41.35195714
427822.637,4578393.166,2.13605572,41.35195714
433083.445,4585580.971,2.19814385,41.41715055
433083.445,4585580.971,2.19814385,41.41715055
433083.445,4585580.971,2.19814385,41.41715055
430562.795,4583557.345,2.16821675,41.39871045
430562.795,4583557.345,2.16821675,41.39871045
431199.021,4582960.852,2.17589482,41.39339275
431199.021,4582960.852,2.17589482,41.39339275
431283.726,4585325.959,2.17663928,41.41470178
431283.726,4585325.959,2.17663928,41.41470178
428974.533,4580528.689,2.14957403,41.3712936
432216.939,4586497.662,2.18767332,41.42533423
432216.939,4586497.662,2.18767332,41.42533423
429839.496,4582427.562,2.15969598,41.38847206
429839.496,4582427.562,2.15969598,41.38847206
427991.773,4583985.304,2.13741266,41.40233865
427991.773,4583985.304,2.13741266,41.40233865
427991.773,4583985.304,2.13741266,41.40233865
428784.405,4584821.179,2.1467958,41.4099377
428784.405,4584821.179,2.1467958,41.4099377
428784.405,4584821.179,2.1467958,41.4099377
432060.575,4586656.795,2.1857843,41.42675428
432060.575,4586656.795,2.1857843,41.42675428
432060.575,4586656.795,2.1857843,41.42675428
432060.575,4586656.795,2.1857843,41.42675428
428375.909,4582705.547,2.1421592,41.39084671
428375.909,4582705.547,2.1421592,41.39084671
428499.732,4582666.131,2.14364477,41.39050273
428499.732,4582666.131,2.14364477,41.39050273
434846.043,4584918.127,2.21930483,41.41132541
434846.043,4584918.127,2.21930483,41.41132541
427876.317,4583840.45,2.13604883,41.40102366
427876.317,4583840.45,2.13604883,41.40102366
433116.412,4588997.515,2.19816001,41.44792505
433116.412,4588997.515,2.19816001,41.44792505
433607.299,4584461.605,2.20453467,41.4071122
433607.299,4584461.605,2.20453467,41.4071122
433607.299,4584461.605,2.20453467,41.4071122
431847.792,4585680.086,2.18334813,41.41793934
431847.792,4585680.086,2.18334813,41.41793934
429198.049,4582915.87,2.1519674,41.39281385
429198.049,4582915.87,2.1519674,41.39281385
425734.263,4581171.327,2.11075344,41.37678895
425734.263,4581171.327,2.11075344,41.37678895
428886.957,4584568.495,2.1480524,41.40767096
427667.989,4581226.231,2.13386917,41.37745969
427667.989,4581226.231,2.13386917,41.37745969
428737.416,4578083.995,2.14702629,41.34925403
428737.416,4578083.995,2.14702629,41.34925403
428737.416,4578083.995,2.14702629,41.34925403
425208.784,4582104.265,2.10435491,41.38514281
425208.784,4582104.265,2.10435491,41.38514281
425208.784,4582104.265,2.10435491,41.38514281
425208.784,4582104.265,2.10435491,41.38514281
429362.653,4580936.133,2.15416707,41.37499749
429362.653,4580936.133,2.15416707,41.37499749
432291.22,4589271.111,2.18825124,41.45032002
432291.22,4589271.111,2.18825124,41.45032002
432291.22,4589271.111,2.18825124,41.45032002
428591.719,4581317.448,2.14490397,41.37836379
428591.719,4581317.448,2.14490397,41.37836379
432821.175,4587554.951,2.19478633,41.43490769
432821.175,4587554.951,2.19478633,41.43490769
430449.274,4582801.275,2.16694577,41.39189096
430449.274,4582801.275,2.16694577,41.39189096
425229.832,4582089.587,2.10460844,41.38501257
425229.832,4582089.587,2.10460844,41.38501257
425229.832,4582089.587,2.10460844,41.38501257
425229.832,4582089.587,2.10460844,41.38501257
425229.832,4582089.587,2.10460844,41.38501257
429119.661,4586144.599,2.1506515,41.42188688
429119.661,4586144.599,2.1506515,41.42188688
431273.025,4584371.261,2.17661975,41.4061022
431273.025,4584371.261,2.17661975,41.4061022
426540.372,4583301.192,2.12013397,41.39604578
426540.372,4583301.192,2.12013397,41.39604578
434701.031,4585065.687,2.21755397,41.41264267
434701.031,4585065.687,2.21755397,41.41264267
434085.96,4583693.962,2.21034462,41.40023764
434085.96,4583693.962,2.21034462,41.40023764
433010.802,4584901.86,2.19734991,41.41102794
433010.802,4584901.86,2.19734991,41.41102794
433010.802,4584901.86,2.19734991,41.41102794
428802.976,4582528.974,2.14728769,41.38929431
428802.976,4582528.974,2.14728769,41.38929431
431102.948,4587150.189,2.17426841,41.43111649
433398.561,4588436.537,2.20159941,41.44289598
433398.561,4588436.537,2.20159941,41.44289598
428946.592,4580996.251,2.14918513,41.37550231
428946.592,4580996.251,2.14918513,41.37550231
430755.863,4584721.947,2.17039285,41.40921631
430755.863,4584721.947,2.17039285,41.40921631
431076.53,4583033.397,2.17442149,41.39403565
431076.53,4583033.397,2.17442149,41.39403565
429048.512,4583306.842,2.15013305,41.396322
429048.512,4583306.842,2.15013305,41.396322
429048.512,4583306.842,2.15013305,41.396322
429048.512,4583306.842,2.15013305,41.396322
431763.964,4582317.383,2.1827244,41.38764536
431763.964,4582317.383,2.1827244,41.38764536
431763.964,4582317.383,2.1827244,41.38764536
431763.964,4582317.383,2.1827244,41.38764536
429787.133,4581698.289,2.15915429,41.38189916
429787.133,4581698.289,2.15915429,41.38189916
427761.388,4577888.704,2.13538369,41.34740812
427761.388,4577888.704,2.13538369,41.34740812
429748.983,4582339.334,2.15862371,41.38766952
429748.983,4582339.334,2.15862371,41.38766952
428387.583,4580365.519,2.14257549,41.36977194
428387.583,4580365.519,2.14257549,41.36977194
427575.967,4582577.493,2.13260722,41.3896217
427575.967,4582577.493,2.13260722,41.3896217
431070.701,4583423.604,2.17430733,41.39754962
431070.701,4583423.604,2.17430733,41.39754962
428307.922,4578872.897,2.14179956,41.35632129
428307.922,4578872.897,2.14179956,41.35632129
427646.946,4583773.528,2.13331314,41.40040031
427646.946,4583773.528,2.13331314,41.40040031
427646.946,4583773.528,2.13331314,41.40040031
427222.991,4585010.926,2.12809303,41.41150674
427222.991,4585010.926,2.12809303,41.41150674
427222.991,4585010.926,2.12809303,41.41150674
429747.311,4588123.28,2.1579317,41.43976324
429747.311,4588123.28,2.1579317,41.43976324
429747.311,4588123.28,2.1579317,41.43976324
430807.889,4584665.361,2.17102173,41.40871114
430807.889,4584665.361,2.17102173,41.40871114
429318.931,4581090.943,2.15362622,41.37638798
429318.931,4581090.943,2.15362622,41.37638798
429453.522,4586613.796,2.15459162,41.42614215
429453.522,4586613.796,2.15459162,41.42614215
431734.227,4582471.909,2.18235133,41.38903461
431734.227,4582471.909,2.18235133,41.38903461
426989.799,4582786.057,2.12557166,41.39144713
430216.036,4583527.356,2.16407246,41.39841032
430216.036,4583527.356,2.16407246,41.39841032
430263.997,4582202.374,2.16479879,41.38648079
430263.997,4582202.374,2.16479879,41.38648079
429898.953,4582725.175,2.16037259,41.39115775
429898.953,4582725.175,2.16037259,41.39115775
428875.474,4581460.323,2.14828026,41.37967576
428875.474,4581460.323,2.14828026,41.37967576
427014.253,4582710.879,2.1258732,41.39077225
427014.253,4582710.879,2.1258732,41.39077225
425615.835,4581133.221,2.10934203,41.3764348
425615.835,4581133.221,2.10934203,41.3764348
425615.835,4581133.221,2.10934203,41.3764348
427762.828,4583139.774,2.13477493,41.39470276
427762.828,4583139.774,2.13477493,41.39470276
432800.776,4584710.486,2.19485846,41.40928674
431784.167,4590628.89,2.18202778,41.46250606
431784.167,4590628.89,2.18202778,41.46250606
431784.167,4590628.89,2.18202778,41.46250606
427704.268,4581465.5,2.13427443,41.37961795
427704.268,4581465.5,2.13427443,41.37961795
431950.934,4586153.398,2.18452894,41.42221106
431950.934,4586153.398,2.18452894,41.42221106
431950.934,4586153.398,2.18452894,41.42221106
428624.419,4583426.46,2.14504636,41.39736181
428624.419,4583426.46,2.14504636,41.39736181
430005.45,4583130.22,2.16159947,41.39481514
430005.45,4583130.22,2.16159947,41.39481514
428250.54,4582763.163,2.14065295,41.39135445
428250.54,4582763.163,2.14065295,41.39135445
431405.112,4583967.858,2.17824563,41.40248017
431405.112,4583967.858,2.17824563,41.40248017
428242.79,4580261.776,2.1408566,41.36882466
432719.944,4588904.373,2.19342441,41.44705301
432719.944,4588904.373,2.19342441,41.44705301
432719.944,4588904.373,2.19342441,41.44705301
429001.205,4585887.737,2.14926426,41.41956296
432312.624,4583829.151,2.18911705,41.40130782
432312.624,4583829.151,2.18911705,41.40130782
430654.341,4584406.293,2.16921448,41.40636456
430654.341,4584406.293,2.16921448,41.40636456
430654.341,4584406.293,2.16921448,41.40636456
431370.004,4582923.541,2.1779441,41.39307131
431370.004,4582923.541,2.1779441,41.39307131
431913.451,4586839.152,2.18400316,41.42838424
431913.451,4586839.152,2.18400316,41.42838424
431401.645,4582525.944,2.1783676,41.38949297
431401.645,4582525.944,2.1783676,41.38949297
431704.194,4583611.306,2.18186358,41.39929428
431704.194,4583611.306,2.18186358,41.39929428
431704.194,4583611.306,2.18186358,41.39929428
433013.633,4588521.322,2.19698252,41.44362757
433013.633,4588521.322,2.19698252,41.44362757
429591.96,4585604.805,2.15636577,41.41706671
429591.96,4585604.805,2.15636577,41.41706671
432144.507,4583168.295,2.18718014,41.39534151
432144.507,4583168.295,2.18718014,41.39534151
427339.934,4581173.569,2.12995277,41.3769558
427339.934,4581173.569,2.12995277,41.3769558
429197.677,4583028.671,2.15194976,41.39382977
429197.677,4583028.671,2.15194976,41.39382977
429197.677,4583028.671,2.15194976,41.39382977
432261.485,4584801.011,2.1883965,41.41005678
432261.485,4584801.011,2.1883965,41.41005678
432261.485,4584801.011,2.1883965,41.41005678
425534.859,4582570.14,2.1081971,41.38936901
425534.859,4582570.14,2.1081971,41.38936901
425534.859,4582570.14,2.1081971,41.38936901
432565.123,4583244.664,2.1922026,41.39606474
432565.123,4583244.664,2.1922026,41.39606474
432793.407,4584642.624,2.19477784,41.40867491
432793.407,4584642.624,2.19477784,41.40867491
431366.135,4586394.176,2.17750397,41.4243299
431366.135,4586394.176,2.17750397,41.4243299
430883.058,4585131.178,2.17186776,41.41291306
432751.35,4582465.56,2.19451665,41.38906315
432751.35,4582465.56,2.19451665,41.38906315
432751.35,4582465.56,2.19451665,41.38906315
427200.372,4583487.593,2.12800575,41.39778468
434760.326,4584428.458,2.21833214,41.40690811
434760.326,4584428.458,2.21833214,41.40690811
428715.317,4580648.219,2.14646067,41.37234724
428715.317,4580648.219,2.14646067,41.37234724
425452.512,4581717.249,2.10731727,41.38167976
425452.512,4581717.249,2.10731727,41.38167976
425452.512,4581717.249,2.10731727,41.38167976
431303.956,4580950.667,2.17737794,41.37529655
431303.956,4580950.667,2.17737794,41.37529655
430074.37,4581488.1,2.16261346,41.38003108
433349.553,4585185.383,2.20137144,41.41360973
433349.553,4585185.383,2.20137144,41.41360973
433349.553,4585185.383,2.20137144,41.41360973
426000.723,4583728.29,2.11362707,41.39984296
426000.723,4583728.29,2.11362707,41.39984296
429415.522,4584757.585,2.15435362,41.40942064
429415.522,4584757.585,2.15435362,41.40942064
427691.951,4587153.357,2.13344726,41.43084502
427691.951,4587153.357,2.13344726,41.43084502
433827.818,4583265.73,2.20730357,41.39635943
433827.818,4583265.73,2.20730357,41.39635943
433763.356,4583639.046,2.20649167,41.39971649
433763.356,4583639.046,2.20649167,41.39971649
432217.32,4588883.976,2.18741006,41.44682699
432217.32,4588883.976,2.18741006,41.44682699
428281.386,4583804.479,2.14089848,41.40073594
428281.386,4583804.479,2.14089848,41.40073594
428281.386,4583804.479,2.14089848,41.40073594
433461.565,4585951.604,2.20262725,41.42052016
433461.565,4585951.604,2.20262725,41.42052016
429270.14,4587461.066,2.15229798,41.43375703
429270.14,4587461.066,2.15229798,41.43375703
429270.14,4587461.066,2.15229798,41.43375703
430365.846,4582734.812,2.16595559,41.39128513
430365.846,4582734.812,2.16595559,41.39128513
430688.501,4586493.291,2.16938388,41.42516437
430688.501,4586493.291,2.16938388,41.42516437
429795.025,4582908.327,2.15910836,41.39279827
429795.025,4582908.327,2.15910836,41.39279827
429355.758,4582115.684,2.15394705,41.38562071
429355.758,4582115.684,2.15394705,41.38562071
429567.05,4583209.286,2.15634666,41.39548896
429567.05,4583209.286,2.15634666,41.39548896
429731.205,4581923.321,2.15845937,41.38392107
429731.205,4581923.321,2.15845937,41.38392107
428614.899,4587084.654,2.14450061,41.43030885
428614.899,4587084.654,2.14450061,41.43030885
427421.416,4582916.56,2.13071818,41.3926616
427421.416,4582916.56,2.13071818,41.3926616
428989.313,4580940.29,2.1497025,41.37500206
428989.313,4580940.29,2.1497025,41.37500206
428989.313,4580940.29,2.1497025,41.37500206
428989.313,4580940.29,2.1497025,41.37500206
434078.332,4585946.199,2.21000786,41.42052235
434078.332,4585946.199,2.21000786,41.42052235
432018.751,4581666.572,2.18584459,41.38180526
432018.751,4581666.572,2.18584459,41.38180526
430922.065,4582382.267,2.17264829,41.38815785
430922.065,4582382.267,2.17264829,41.38815785
431417.73,4587654.206,2.17797834,41.43568295
431417.73,4587654.206,2.17797834,41.43568295
428019.33,4581000.753,2.13809714,41.37546041
428019.33,4581000.753,2.13809714,41.37546041
428386.831,4580810.909,2.14251385,41.37378335
428386.831,4580810.909,2.14251385,41.37378335
431647.552,4584174.643,2.1811224,41.40436327
431647.552,4584174.643,2.1811224,41.40436327
429743.715,4582869.408,2.15849919,41.39244325
429743.715,4582869.408,2.15849919,41.39244325
429743.715,4582869.408,2.15849919,41.39244325
429616.298,4587466.436,2.15644015,41.43383583
429616.298,4587466.436,2.15644015,41.43383583
429616.298,4587466.436,2.15644015,41.43383583
429616.298,4587466.436,2.15644015,41.43383583
432513.768,4587964.522,2.19106145,41.43857077
432513.768,4587964.522,2.19106145,41.43857077
432405.378,4583010.308,2.19031805,41.39394053
432405.378,4583010.308,2.19031805,41.39394053
428963.084,4580901.671,2.14939341,41.37465191
428963.084,4580901.671,2.14939341,41.37465191
427045.78,4584910.55,2.12598503,41.41058662
427045.78,4584910.55,2.12598503,41.41058662
428499.732,4582666.131,2.14364477,41.39050273
428499.732,4582666.131,2.14364477,41.39050273
428879.489,4581838.147,2.14828391,41.38307905
428879.489,4581838.147,2.14828391,41.38307905
428879.489,4581838.147,2.14828391,41.38307905
429615.596,4586935.895,2.15649356,41.4290574
429615.596,4586935.895,2.15649356,41.4290574
432134.809,4584834.857,2.18687719,41.41035093
432134.809,4584834.857,2.18687719,41.41035093
430821.717,4586308.896,2.1709991,41.42351509
430821.717,4586308.896,2.1709991,41.42351509
